properties,building_id,total_pixels,valid_pixels,valid_pixel_pct,mean_pre_vv,mean_post_vv,mean_change_vv,median_change_vv,std_change_vv,mean_pre_vh,mean_post_vh,mean_change_vh,median_change_vh,std_change_vh
"{'osm_id': 355011064, 'osm_type': 'yes'}",chennai_bld_000752,2,2,100.0,0.20805251598358154,0.4031081795692444,0.19505566358566284,0.19505566358566284,1.6849010586738586,-14.184669494628906,-16.422344207763672,-2.237673759460449,-2.237673759460449,2.73555850982666
"{'osm_id': 355011066, 'osm_type': 'yes'}",chennai_bld_000753,2,2,100.0,8.263663291931152,9.445320129394531,1.1816565990447998,1.1816565990447998,1.9913971424102783,-14.68105697631836,-16.365190505981445,-1.6841340065002441,-1.6841340065002441,2.929539203643799
"{'osm_id': 355011068, 'osm_type': 'yes'}",chennai_bld_000754,2,2,100.0,-0.8884565234184265,-0.8697198629379272,0.018736600875854492,0.018736600875854492,2.611128807067871,-11.506735801696777,-11.119684219360352,0.387052059173584,0.387052059173584,1.2098908424377441
"{'osm_id': 355011071, 'osm_type': 'yes'}",chennai_bld_000755,5,5,100.0,-7.465760803222656,-4.204582214355469,3.261178970336914,3.1242103576660156,5.6846598777948065,-17.028419494628906,-14.392413330078124,2.6360055923461916,2.1994829177856445,3.3766948497666767
"{'osm_id': 355011072, 'osm_type': 'yes'}",chennai_bld_000756,2,2,100.0,-4.569219589233398,-4.458404541015625,0.11081480979919434,0.11081480979919434,1.1243975162506104,-12.476505279541016,-11.551265716552734,0.9252386093139648,0.9252386093139648,0.2137899398803711
"{'osm_id': 355011077, 'osm_type': 'yes'}",chennai_bld_000757,1,1,100.0,2.480396270751953,2.2481460571289062,-0.23225021362304688,-0.23225021362304688,0.0,-9.665719032287598,-12.154306411743164,-2.4885873794555664,-2.4885873794555664,0.0
"{'osm_id': 355011078, 'osm_type': 'yes'}",chennai_bld_000758,2,2,100.0,-4.726317882537842,0.12445908784866333,4.850776672363281,4.850776672363281,0.845097541809082,-12.420113563537598,-12.151227951049805,0.26888608932495117,0.26888608932495117,2.031461238861084
"{'osm_id': 355011080, 'osm_type': 'yes'}",chennai_bld_000759,4,4,100.0,-1.4945158958435059,-0.9814502000808716,0.5130656957626343,1.0935158729553223,2.9579621513269703,-10.961620330810547,-12.880392074584961,-1.9187726974487305,-0.2970147132873535,3.8247571822762936
"{'osm_id': 355011081, 'osm_type': 'yes'}",chennai_bld_000760,3,3,100.0,-3.8917198181152344,-4.211063385009766,-0.31934356689453125,-1.013582706451416,1.1013260073414184,-11.29815928141276,-12.664166768391928,-1.3660081227620442,0.7114486694335938,3.24501062146603
"{'osm_id': 355011083, 'osm_type': 'yes'}",chennai_bld_000761,2,2,100.0,7.102661609649658,3.5901598930358887,-3.5125017166137695,-3.5125017166137695,1.751847267150879,-12.521249771118164,-11.758016586303711,0.7632336616516113,0.7632336616516113,1.6707968711853027
"{'osm_id': 355011089, 'osm_type': 'yes'}",chennai_bld_000762,3,3,100.0,3.697657903035482,3.724287668863932,0.02662948767344157,-0.33204472064971924,0.7900947445754967,-12.611872355143229,-12.907338460286459,-0.2954661051432292,-0.9772253036499023,1.108811034285556
"{'osm_id': 355011090, 'osm_type': 'yes'}",chennai_bld_000763,3,3,100.0,0.8197292486826578,0.7322446505228678,-0.0874846378962199,-0.1703067123889923,0.6124792212575918,-15.999221801757812,-11.635152180989584,4.364068667093913,4.11069393157959,2.989271590099894
"{'osm_id': 355011095, 'osm_type': 'yes'}",chennai_bld_000764,1,1,100.0,2.8172662258148193,0.39420369267463684,-2.423062562942505,-2.423062562942505,0.0,-12.81425666809082,-13.016998291015625,-0.2027416229248047,-0.2027416229248047,0.0
"{'osm_id': 355011096, 'osm_type': 'yes'}",chennai_bld_000765,4,4,100.0,5.8778791427612305,4.531311511993408,-1.3465676307678223,-0.47140049934387207,2.9243526889455085,-12.358187675476074,-10.844077110290527,1.514110803604126,1.4631118774414062,2.3537538875829465
"{'osm_id': 355011101, 'osm_type': 'yes'}",chennai_bld_000766,4,4,100.0,0.19435280561447144,-4.549705505371094,-4.744058609008789,-3.180412769317627,3.704726330139097,-10.502677917480469,-11.518340110778809,-1.0156617164611816,-1.1739869117736816,2.8230937335139203
"{'osm_id': 355011103, 'osm_type': 'yes'}",chennai_bld_000767,4,4,100.0,1.0289015769958496,3.4647085666656494,2.4358067512512207,2.741448163986206,3.746191138277599,-13.92190170288086,-12.353548049926758,1.5683534145355225,1.440403938293457,1.2872299479506017
"{'osm_id': 355011104, 'osm_type': 'yes'}",chennai_bld_000768,8,8,100.0,-2.2896535396575928,-2.1603517532348633,0.1293017864227295,0.7066531181335449,6.11143905981492,-12.038713455200195,-11.814332962036133,0.2243812084197998,1.3128447532653809,2.711384689270852
"{'osm_id': 355029428, 'osm_type': 'yes'}",chennai_bld_000769,8,8,100.0,-2.9524552822113037,-4.9316205978393555,-1.9791656732559204,-1.5307278633117676,1.6831235644285147,-11.115429878234863,-12.712456703186035,-1.5970269441604614,-1.1171860694885254,1.570475795226968
"{'osm_id': 355029438, 'osm_type': 'yes'}",chennai_bld_000770,2,2,100.0,7.04411506652832,5.399779319763184,-1.6443358659744263,-1.6443358659744263,1.4897907972335815,-10.960508346557617,-16.240100860595703,-5.279592514038086,-5.279592514038086,1.459329605102539
"{'osm_id': 355029442, 'osm_type': 'yes'}",chennai_bld_000771,2,2,100.0,1.3319815397262573,-1.6593303680419922,-2.991312026977539,-2.991312026977539,0.7986201047897428,-8.722867012023926,-10.043346405029297,-1.320478916168213,-1.320478916168213,0.11961030960083008
"{'osm_id': 355029446, 'osm_type': 'yes'}",chennai_bld_000772,2,2,100.0,4.67606782913208,2.161646842956543,-2.514420986175537,-2.514420986175537,0.3295612335205078,-11.959835052490234,-12.153950691223145,-0.19411563873291016,-0.19411563873291016,0.2657032012939453
"{'osm_id': 355029451, 'osm_type': 'yes'}",chennai_bld_000773,4,4,100.0,-3.9036195278167725,-2.459803819656372,1.4438157081604004,1.4875726699829102,0.4794040653730438,-8.45073413848877,-10.127050399780273,-1.676316738128662,-1.6781363487243652,1.5135718889964718
"{'osm_id': 355029458, 'osm_type': 'yes'}",chennai_bld_000774,2,2,100.0,6.046747207641602,2.9263925552368164,-3.1203548908233643,-3.1203548908233643,4.442514657974243,-9.871856689453125,-13.161052703857422,-3.2891969680786133,-3.2891969680786133,0.23404407501220703
"{'osm_id': 355029462, 'osm_type': 'yes'}",chennai_bld_000775,2,2,100.0,-3.8821418285369873,-2.797311305999756,1.0848305225372314,1.0848305225372314,0.35846829414367676,-5.917092323303223,-8.483997344970703,-2.5669045448303223,-2.5669045448303223,1.2220063209533691
"{'osm_id': 355029466, 'osm_type': 'yes'}",chennai_bld_000776,2,2,100.0,2.3927950859069824,1.4455549716949463,-0.947239875793457,-0.947239875793457,4.34313440322876,-12.045370101928711,-9.732210159301758,2.313159465789795,2.313159465789795,2.6518712043762207
"{'osm_id': 355029470, 'osm_type': 'yes'}",chennai_bld_000777,4,4,100.0,4.163041591644287,1.4940129518508911,-2.6690285205841064,-3.236466884613037,2.472885430424337,-13.6334867477417,-13.056015968322754,0.5774703025817871,1.1523323059082031,2.3356556875025043
"{'osm_id': 355029474, 'osm_type': 'yes'}",chennai_bld_000778,1,1,100.0,-4.782441139221191,-0.18165093660354614,4.600790023803711,4.600790023803711,0.0,-7.8820366859436035,-9.605218887329102,-1.723182201385498,-1.723182201385498,0.0
"{'osm_id': 355029484, 'osm_type': 'yes'}",chennai_bld_000779,3,3,100.0,0.688119649887085,-2.543172836303711,-3.231292406717936,-4.4525275230407715,3.85211954297685,-13.615662892659506,-12.684916178385416,0.9307467142740885,1.5801916122436523,1.5883082709110106
"{'osm_id': 355029487, 'osm_type': 'yes'}",chennai_bld_000780,4,4,100.0,-4.120175838470459,-3.5228500366210938,0.5973255634307861,-0.6070001125335693,2.416829799174818,-12.284025192260742,-11.075756072998047,1.2082695960998535,1.2441158294677734,2.252705903782299
"{'osm_id': 355029490, 'osm_type': 'yes'}",chennai_bld_000781,2,2,100.0,1.3600788116455078,-3.10117769241333,-4.461256504058838,-4.461256504058838,2.0516866445541417,-13.882898330688477,-14.861326217651367,-0.9784278869628906,-0.9784278869628906,2.4483413696289062
"{'osm_id': 355029496, 'osm_type': 'yes'}",chennai_bld_000782,1,1,100.0,-3.523620128631592,-2.797257900238037,0.7263622283935547,0.7263622283935547,0.0,-5.7353925704956055,-7.080290794372559,-1.3448982238769531,-1.3448982238769531,0.0
"{'osm_id': 355029500, 'osm_type': 'yes'}",chennai_bld_000783,4,4,100.0,-0.5431014895439148,-2.345289707183838,-1.8021883964538574,-2.196255922317505,1.6988018447212763,-9.540964126586914,-8.945504188537598,0.5954596996307373,0.5410714149475098,1.3111888263933902
"{'osm_id': 355029505, 'osm_type': 'yes'}",chennai_bld_000784,4,4,100.0,3.2652111053466797,1.9426130056381226,-1.3225980997085571,-1.2571214437484741,2.7634723263804055,-11.209716796875,-12.645678520202637,-1.4359619617462158,-2.023040294647217,1.8904347901550502
"{'osm_id': 355029509, 'osm_type': 'yes'}",chennai_bld_000785,2,2,100.0,-4.887331962585449,-0.7996184825897217,4.087713718414307,4.087713718414307,0.11768054962158203,-11.638290405273438,-12.347558975219727,-0.7092680931091309,-0.7092680931091309,1.0597939491271973
"{'osm_id': 355029513, 'osm_type': 'yes'}",chennai_bld_000786,1,1,100.0,5.294753074645996,5.050442218780518,-0.24431085586547852,-0.24431085586547852,0.0,-13.439682960510254,-16.014610290527344,-2.57492733001709,-2.57492733001709,0.0
"{'osm_id': 355029522, 'osm_type': 'yes'}",chennai_bld_000787,2,2,100.0,3.4239253997802734,1.5827268362045288,-1.841198444366455,-1.841198444366455,2.140303611755371,-12.256085395812988,-10.586247444152832,1.6698379516601562,1.6698379516601562,0.06996631622314453
"{'osm_id': 355029526, 'osm_type': 'yes'}",chennai_bld_000788,3,3,100.0,0.09643300374348958,-1.1057827472686768,-1.2022156715393066,-0.6094464063644409,3.124215298244718,-10.81481679280599,-10.83487319946289,-0.02005608876546224,-0.3387117385864258,3.596758994916216
"{'osm_id': 355029534, 'osm_type': 'yes'}",chennai_bld_000789,4,4,100.0,-2.1066510677337646,-1.3650214672088623,0.7416298389434814,1.3439416885375977,3.002284642365339,-14.782247543334961,-13.865921020507812,0.9163262844085693,0.5095539093017578,1.6272451853136143
"{'osm_id': 355029538, 'osm_type': 'yes'}",chennai_bld_000790,2,2,100.0,4.15022087097168,3.076108455657959,-1.0741122961044312,-1.0741122961044312,1.1031068563461304,-9.895071029663086,-13.736982345581055,-3.8419113159179688,-3.8419113159179688,0.3940601348876953
"{'osm_id': 355029543, 'osm_type': 'yes'}",chennai_bld_000791,2,2,100.0,-1.3330581188201904,0.2944488525390625,1.627506971359253,1.627506971359253,0.12314277887345802,-10.340055465698242,-11.48001480102539,-1.1399598121643066,-1.1399598121643066,0.12942838668823242
"{'osm_id': 355029546, 'osm_type': 'yes'}",chennai_bld_000792,4,4,100.0,3.3553884029388428,1.5575015544891357,-1.7978870868682861,-1.6438326835632324,2.891720522409518,-10.460090637207031,-10.875452041625977,-0.4153616428375244,-0.25018930435180664,0.6913532472640742
"{'osm_id': 355029550, 'osm_type': 'yes'}",chennai_bld_000793,2,2,100.0,12.091392517089844,14.256473541259766,2.16508150100708,2.16508150100708,2.6408705711364746,-9.734719276428223,-10.60257339477539,-0.8678538799285889,-0.8678538799285889,2.2679717540740967
"{'osm_id': 355029554, 'osm_type': 'yes'}",chennai_bld_000794,4,4,100.0,-4.328898906707764,-6.00016975402832,-1.6712703704833984,-1.6329461336135864,1.6303321707288048,-11.079692840576172,-12.79688835144043,-1.71719491481781,-0.2045888900756836,3.595390257801285
"{'osm_id': 355029558, 'osm_type': 'yes'}",chennai_bld_000795,2,2,100.0,-0.4371565580368042,-0.8478008508682251,-0.4106442928314209,-0.4106442928314209,2.940869092941284,-10.990560531616211,-15.166646957397461,-4.176085472106934,-4.176085472106934,1.5120601654052734
"{'osm_id': 355029560, 'osm_type': 'yes'}",chennai_bld_000796,1,1,100.0,-4.134957790374756,-0.8366919755935669,3.2982659339904785,3.2982659339904785,0.0,-16.325815200805664,-17.208200454711914,-0.88238525390625,-0.88238525390625,0.0
"{'osm_id': 355029562, 'osm_type': 'yes'}",chennai_bld_000797,6,6,100.0,-5.240379015604655,-6.192378997802734,-0.9519995053609213,-1.3278241157531738,2.7064713315795954,-13.005999247233072,-12.640137990315756,0.3658607800801595,0.279080867767334,2.0335164062569837
"{'osm_id': 355029564, 'osm_type': 'yes'}",chennai_bld_000798,2,2,100.0,1.6972808837890625,0.22641003131866455,-1.470870852470398,-1.470870852470398,0.7989455461502075,-12.646207809448242,-15.161870002746582,-2.51566219329834,-2.51566219329834,1.2006616592407227
"{'osm_id': 355029567, 'osm_type': 'yes'}",chennai_bld_000799,4,4,100.0,-0.5497175455093384,-1.9990384578704834,-1.4493210315704346,-1.5117180347442627,0.8324562724655874,-10.19500732421875,-10.757462501525879,-0.5624549388885498,-0.2749032974243164,2.3931803258634505
"{'osm_id': 355029569, 'osm_type': 'yes'}",chennai_bld_000800,2,2,100.0,6.820037841796875,4.404239177703857,-2.4157986640930176,-2.4157986640930176,1.3183676004409843,-8.998558044433594,-10.949777603149414,-1.9512202739715576,-1.9512202739715576,0.5761783123016357
"{'osm_id': 355029572, 'osm_type': 'yes'}",chennai_bld_000801,1,1,100.0,3.980234146118164,-1.6385445594787598,-5.618778705596924,-5.618778705596924,0.0,-13.590773582458496,-12.464667320251465,1.1261062622070312,1.1261062622070312,0.0
"{'osm_id': 355029574, 'osm_type': 'yes'}",chennai_bld_000802,1,1,100.0,8.63150691986084,3.1209869384765625,-5.510519981384277,-5.510519981384277,0.0,-12.532353401184082,-16.87107276916504,-4.338719367980957,-4.338719367980957,0.0
"{'osm_id': 355029579, 'osm_type': 'yes'}",chennai_bld_000803,5,5,100.0,-4.233714294433594,-3.1761213302612306,1.0575927734375,0.21583151817321777,1.5530756588297066,-16.791175842285156,-14.9560302734375,1.8351432800292968,3.673868179321289,3.5855091319938257
"{'osm_id': 355029582, 'osm_type': 'yes'}",chennai_bld_000804,4,4,100.0,0.8179922699928284,0.27473214268684387,-0.5432600975036621,-0.3999119997024536,1.8163948376810248,-9.393752098083496,-10.328776359558105,-0.935024619102478,-1.050985336303711,0.4694149723766764
"{'osm_id': 355029586, 'osm_type': 'yes'}",chennai_bld_000805,2,2,100.0,-3.3326172828674316,-5.252395153045654,-1.919777750968933,-1.919777750968933,0.06753909587860107,-9.078514099121094,-11.489974975585938,-2.4114603996276855,-2.4114603996276855,1.141456127166748
"{'osm_id': 355029590, 'osm_type': 'yes'}",chennai_bld_000806,2,2,100.0,2.7195305824279785,5.64134407043457,2.921813488006592,2.921813488006592,3.3976025581359863,-17.456167221069336,-15.331527709960938,2.124640464782715,2.124640464782715,0.724522590637207
"{'osm_id': 355029592, 'osm_type': 'yes'}",chennai_bld_000807,4,4,100.0,1.6027371883392334,1.6961170434951782,0.09337985515594482,0.7727088928222656,2.3614888451221905,-13.65809440612793,-12.77270221710205,0.8853929042816162,0.7026357650756836,3.287668669918939
"{'osm_id': 355029596, 'osm_type': 'yes'}",chennai_bld_000808,2,2,100.0,-2.014240026473999,-0.7049756050109863,1.3092644214630127,1.3092644214630127,1.4128143787384033,-13.363540649414062,-14.62820053100586,-1.264660358428955,-1.264660358428955,2.1159634590148926
"{'osm_id': 355029599, 'osm_type': 'yes'}",chennai_bld_000809,2,2,100.0,-1.6990430355072021,4.300826549530029,5.999869346618652,5.999869346618652,3.467026472091683,-10.133183479309082,-5.752048015594482,4.3811354637146,4.3811354637146,1.2133355140686035
"{'osm_id': 355029603, 'osm_type': 'yes'}",chennai_bld_000810,4,4,100.0,2.2422878742218018,1.6701120138168335,-0.5721758008003235,0.11276979744434357,1.764990509611431,-9.998417854309082,-13.05234146118164,-3.053922653198242,-3.1468563079833984,1.3794038732950011
"{'osm_id': 355029609, 'osm_type': 'yes'}",chennai_bld_000811,2,2,100.0,-6.085793972015381,0.04105508327484131,6.126849174499512,6.126849174499512,3.3400470018386863,-12.600168228149414,-12.003939628601074,0.5962281227111816,0.5962281227111816,2.5715718269348145
"{'osm_id': 355029615, 'osm_type': 'yes'}",chennai_bld_000812,2,2,100.0,3.095421314239502,-0.5011172890663147,-3.596538543701172,-3.596538543701172,1.0728548765182562,-13.50716781616211,-14.50539779663086,-0.9982304573059082,-0.9982304573059082,2.0957417488098145
"{'osm_id': 355029620, 'osm_type': 'yes'}",chennai_bld_000813,4,4,100.0,-3.532832145690918,-4.520511150360107,-0.9876788854598999,-1.0859370231628418,0.9518150145716765,-10.773431777954102,-10.653356552124023,0.12007594108581543,0.6691446304321289,2.6572684370347384
"{'osm_id': 355029626, 'osm_type': 'yes'}",chennai_bld_000814,2,2,100.0,1.9159077405929565,-0.5110875368118286,-2.426995277404785,-2.426995277404785,0.10192155838012695,-12.341476440429688,-15.171234130859375,-2.829758644104004,-2.829758644104004,0.21324825286865234
"{'osm_id': 355029631, 'osm_type': 'yes'}",chennai_bld_000815,2,2,100.0,-0.3035622537136078,-1.541268229484558,-1.2377060651779175,-1.2377060651779175,3.214821457862854,-13.233855247497559,-12.627830505371094,0.6060242652893066,0.6060242652893066,1.862189769744873
"{'osm_id': 355029634, 'osm_type': 'yes'}",chennai_bld_000816,4,4,100.0,3.7960596084594727,4.344379901885986,0.5483201742172241,-0.2120060920715332,3.6286075540558125,-16.401386260986328,-13.273143768310547,3.128241539001465,3.156261444091797,1.2219313492288792
"{'osm_id': 355029640, 'osm_type': 'yes'}",chennai_bld_000817,2,2,100.0,1.5121912956237793,-0.7048502564430237,-2.217041492462158,-2.217041492462158,0.017221450805664062,-10.741917610168457,-10.964519500732422,-0.22260236740112305,-0.22260236740112305,0.677858829498291
"{'osm_id': 355029643, 'osm_type': 'yes'}",chennai_bld_000818,4,4,100.0,1.6958256959915161,1.1448094844818115,-0.5510162115097046,-0.07808952033519745,2.044065893422144,-12.454642295837402,-12.100516319274902,0.3541250228881836,0.9761018753051758,2.128559659207618
"{'osm_id': 355029647, 'osm_type': 'yes'}",chennai_bld_000819,4,4,100.0,-1.0356565713882446,-1.7531306743621826,-0.7174739837646484,-0.48645269870758057,0.6965278403861547,-12.074462890625,-13.923538208007812,-1.8490760326385498,-2.2135133743286133,3.393206383245226
"{'osm_id': 355029651, 'osm_type': 'yes'}",chennai_bld_000820,4,4,100.0,-1.058102011680603,-3.0732457637786865,-2.015143871307373,-2.6058120727539062,2.377455722180511,-9.462231636047363,-10.683781623840332,-1.2215492725372314,-1.6013069152832031,1.00584381296752
"{'osm_id': 355029653, 'osm_type': 'yes'}",chennai_bld_000821,1,1,100.0,-2.034762144088745,-1.6014403104782104,0.43332183361053467,0.43332183361053467,0.0,-13.368033409118652,-9.55985164642334,3.8081817626953125,3.8081817626953125,0.0
